33511	2	33025
20025	2	14493
21383	2	4823
25053	2	11244
40046	2	11244
24319	2	24552
9451	2	11244
10157	2	14493
28068	2	20123
24667	2	11244
22549	2	20123
23050	2	11244
24209	2	20123
27646	2	24552
2543	2	24552
25879	2	33774
15885	2	33025
36584	2	35900
34142	2	33774
14401	2	11244
38888	2	11244
28936	2	40626
36607	2	20123
27628	2	20123
10879	2	20123
15619	2	33025
20493	2	20123
40559	2	33774
29244	2	11244
16257	2	20123
10157	2	4823
21825	2	4823
21383	2	33025
35130	2	11244
19034	2	11244
6407	2	4823
40863	2	20123
14267	2	35611
28426	2	20123
4437	2	20123
19803	2	4823
36451	2	11244
37432	2	20123
1201	2	33025
28794	2	33025
20025	2	4823
29624	2	20123
3548	2	14493
33957	2	33025
2952	2	11244
28354	2	33774
1014	2	20123
4090	2	20123
21035	2	24552
31758	2	20123
37470	2	11244
14358	2	33025
32701	2	11244
22715	2	35611
31066	2	20123
6869	2	24552
6251	2	11244
32520	2	20123
14542	2	11244
18140	2	20123
24090	2	33025
817	2	24552
25302	2	20123
16048	2	20123
1150	2	40626
15635	2	24552
9848	2	14493
15921	2	14493
30786	2	20123
21701	2	20123
28867	2	20123
29798	2	33774
15827	2	20123
723	2	20123
6122	2	35611
33016	2	11244
30406	2	33774
10281	2	11244
33427	2	21400
25230	2	21400
18927	2	17661
25601	2	20123
1276	2	20123
19384	2	20123
6540	2	20123
1650	2	24552
31248	2	33025
7178	2	33774
38381	2	20123
8460	2	11244
39432	2	11244
532	2	33774
37562	2	20123
39570	2	20123
9929	2	11244
21858	2	20123
28683	2	4823
1697	2	33774
25211	2	11244
35363	2	11244
20590	2	33025
36091	2	20123
4030	2	35611
9357	2	11244
21983	2	20596
23215	2	20123
17357	2	33025
30580	2	20123
14201	2	33774
37798	2	33774
39949	2	33025
1944	2	11244
4183	2	35900
3588	2	24552
15125	2	20123
3881	2	20123
1770	2	20123
22220	2	24552
26515	2	33774
32042	2	11244
14371	2	33025
17614	2	14493
3823	2	21400
11151	2	11244
6167	2	24552
23293	2	33025
30449	2	11244
7733	2	20123
33250	2	11244
9848	2	4823
22043	2	20123
10819	2	33774
2906	2	20123
29577	2	33025
9642	2	20123
37466	2	4823
1469	2	11244
33610	2	20123
32577	2	11244
39632	2	33774
8732	2	40626
36213	2	20596
35425	2	11244
12126	2	24552
40873	2	33025
13835	2	20123
29347	2	14493
7125	2	4823
12546	2	20123
756	2	40626
9497	2	17661
18221	2	20123
30689	2	33025
28625	2	40626
17982	2	20123
3401	2	20123
15128	2	33774
1473	2	20123
34933	2	20123
35209	2	24552
28327	2	20123
15921	2	4823
4846	2	11244
36472	2	24552
7517	2	11244
12530	2	20123
374	2	24552
17854	2	11244
9340	2	11244
25807	2	20123
8167	2	11244
28969	2	33025
8753	2	20123
13674	2	11244
19849	2	20123
27368	2	11244
1697	2	20123
14646	2	20123
36092	2	33025
4901	2	20123
9900	2	4823
31274	2	20123
8975	2	24552
22168	2	26141
23016	2	33025
3164	2	11244
30964	2	20123
14201	2	20123
27736	2	33774
26425	2	20123
17263	2	33025
10389	2	4823
32090	2	33025
35941	2	20123
6150	2	33025
29347	2	33025
32827	2	33774
3268	2	20123
10502	2	11244
8706	2	33774
8830	2	20123
13839	2	20123
29254	2	33025
35026	2	24552
36019	2	35900
3555	2	20123
6764	2	20123
8350	2	33025
32598	2	33774
28315	2	20123
25888	2	20123
37534	2	35611
30423	2	4823
18686	2	24552
5147	2	35611
28648	2	20123
8853	2	20123
39732	2	20123
754	2	20123
15619	2	4823
37798	2	33025
26364	2	24552
756	2	11244
3498	2	33025
16147	2	20123
9978	2	20123
31993	2	20123
10878	2	11244
39033	2	17661
39002	2	20123
29234	2	33025
22177	2	24552
16724	2	24552
374	2	11244
35645	2	24552
32563	2	20123
17811	2	7611
38600	2	11244
27917	2	11244
16659	2	20123
7347	2	20123
8935	2	33025
21050	2	20123
26629	2	14493
32049	2	20123
33933	2	20123
8782	2	11244
35180	2	11244
10495	2	20123
22055	2	4823
15603	2	33025
21229	2	20123
30423	2	40626
38739	2	24552
20718	2	18070
40017	2	33025
14058	2	24552
3298	2	24552
29610	2	20123
18501	2	4823
40319	2	20123
16227	2	20123
2082	2	28167
12843	2	11244
723	2	33774
23117	2	24552
8056	2	20123
14081	2	33025
38293	2	20123
18460	2	20123
3658	2	24552
8012	2	20123
30902	2	20123
20852	2	20123
1942	2	33025
22733	2	17661
35920	2	33025
13699	2	20123
17840	2	20123
4492	2	20123
36993	2	11244
18376	2	11244
38346	2	11244
31392	2	20123
26667	2	24552
1136	2	33774
7832	2	20123
17614	2	4823
22271	2	11244
2844	2	11244
38699	2	11244
32455	2	20123
23388	2	20123
38961	2	24552
32535	2	18202
10288	2	33774
11363	2	24552
36193	2	20123
6007	2	20123
4105	2	33025
33042	2	20123
30193	2	20123
24904	2	24552
25816	2	20123
27042	2	20123
37546	2	11244
20140	2	20123
23914	2	20123
33511	2	4823
14980	2	11244
14284	2	24552
18841	2	20123
38014	2	24552
30414	2	33025
21385	2	33025
4935	2	11244
29134	2	20123
11748	2	20123
17068	2	20123
38661	2	24552
15748	2	11244
7347	2	33774
19267	2	20123
2594	2	11244
36882	2	20123
6407	2	6687
32900	2	11244
1814	2	20123
34076	2	33774
19379	2	20123
25445	2	20123
25298	2	11244
3705	2	20123
31036	2	20123
11693	2	33025
13221	2	11244
8857	2	40626
15385	2	24552
39958	2	33025
1571	2	24552
18424	2	11244
3332	2	20123
103	2	17661
4286	2	17661
15224	2	2832
7739	2	20123
23878	2	35900
4546	2	33025
16986	2	20123
28328	2	24552
31791	2	33774
17714	2	11244
26825	2	20123
40760	2	11244
33385	2	20123
38530	2	33025
5279	2	11244
9660	2	33025
38974	2	20123
40096	2	11244
31133	2	20123
37511	2	2832
9016	2	20123
11689	2	11244
5796	2	20123
32198	2	33025
13081	2	18070
38694	2	11244
7613	2	20123
18501	2	33025
22132	2	20123
26937	2	17661
38812	2	4823
5392	2	33025
12892	2	20123
21825	2	6687
26689	2	17661
11811	2	33774
27742	2	11244
9413	2	20123
35538	2	35611
25660	2	20123
26842	2	20123
34532	2	24552
28740	2	11244
27695	2	20123
3548	2	33025
14493	14	29347
24552	14	34532
24552	14	17335
17661	14	9497
11244	14	7517
40626	14	28625
17661	14	103
11244	14	24667
24552	14	38739
20123	14	25601
11244	14	5279
20123	14	17840
11244	14	756
11244	14	17854
20123	14	4492
11244	14	35363
33025	14	15751
11244	14	6251
33774	14	11447
20123	14	32986
33774	14	37798
20123	14	25807
40626	14	8732
33774	14	7347
33025	14	17357
40626	14	26629
4823	14	16538
11244	14	13221
24552	14	24904
20123	14	19379
33774	14	7178
35611	14	6122
20123	14	28327
11244	14	36451
4823	14	29347
18202	14	32535
40626	14	28936
20123	14	759
20123	14	28715
33025	14	39958
20123	14	33042
33025	14	29395
20123	14	18460
11244	14	4846
20123	14	24400
20123	14	6372
4823	14	28683
24552	14	135
33025	14	31396
33025	14	5392
33025	14	166
20123	14	39570
33774	14	29251
24552	14	1650
24552	14	35690
20123	14	8753
24552	14	36472
20123	14	27628
35900	14	18304
11244	14	35180
17661	14	39033
33025	14	39949
20123	14	21050
40626	14	33170
11244	14	40760
11244	14	746
37865	14	40682
20123	14	31758
20123	14	1770
20123	14	25445
20123	14	21229
11244	14	1417
11244	14	14139
14493	14	26629
20123	14	1580
33025	14	39944
20123	14	27695
33025	14	9048
4823	14	39776
11244	14	23050
20123	14	21701
11244	14	17822
20123	14	20493
11244	14	1124
4823	14	10788
20123	14	24209
20123	14	16708
11244	14	492
20123	14	9016
33025	14	13361
20123	14	7347
33025	14	4932
11244	14	39015
33025	14	14996
20123	14	25354
33025	14	40873
4823	14	3548
11244	14	27368
20123	14	31882
20123	14	3089
11244	14	8167
33774	14	33240
35611	14	35538
11244	14	11151
40626	14	756
20123	14	788
11244	14	2594
20123	14	8665
28167	14	2082
33025	14	14358
20123	14	1276
4823	14	19803
11244	14	31106
20123	14	31156
40626	14	34719
20123	14	7733
10167	14	15966
33025	14	25130
20123	14	7254
20123	14	27042
11244	14	25053
33025	14	19803
20123	14	28867
11244	14	36324
33025	14	7125
20123	14	23484
33025	14	33511
20123	14	19162
33025	14	23293
11244	14	22402
11244	14	11689
20123	14	33332
4823	14	15619
20123	14	20852
20123	14	32570
11244	14	29538
33774	14	14201
20123	14	33610
33025	14	19017
20123	14	40277
20123	14	6704
21400	14	38891
33025	14	1901
20123	14	27221
20123	14	16321
24552	14	35026
18070	14	20718
20123	14	7613
4823	14	17614
11244	14	38600
4823	14	21383
33025	14	33957
24552	14	13146
33774	14	28354
20123	14	5420
20123	14	22696
20123	14	25816
4823	14	21825
20123	14	37646
11244	14	9340
20123	14	6007
11244	14	22057
2832	14	37511
20123	14	36882
33025	14	36310
11244	14	7542
20123	14	6295
14493	14	4924
11244	14	27742
24552	14	15635
20123	14	28315
33025	14	4872
24552	14	3588
20123	14	5796
20123	14	17982
14493	14	31808
20123	14	27976
11244	14	37565
20123	14	15125
20123	14	6764
33025	14	21385
4823	14	30613
33025	14	32090
33774	14	27736
33025	14	4105
11244	14	37546
20123	14	21858
20123	14	22192
40626	14	1150
20123	14	27450
20123	14	36834
11244	14	18424
20123	14	35941
33774	14	34142
20123	14	19423
20123	14	3332
20123	14	3268
11244	14	39432
20123	14	29134
20123	14	31133
33025	14	20590
17661	14	18927
20123	14	29683
24552	14	33535
24552	14	31275
33774	14	30406
24552	14	6978
20123	14	22597
11244	14	38305
33774	14	25879
20123	14	38293
33025	14	40017
20123	14	33937
20123	14	8012
20123	14	23625
20123	14	36091
33774	14	11811
26141	14	32564
20123	14	40863
11244	14	3165
24552	14	38961
33774	14	8706
20123	14	39298
24552	14	26364
20123	14	30964
20123	14	31392
33025	14	23016
20123	14	16147
33774	14	36399
20123	14	21771
33774	14	32598
24552	14	35645
35611	14	24436
11244	14	20985
20123	14	22043
20123	14	31036
11244	14	18376
33025	14	30663
33025	14	17263
35611	14	8570
35611	14	4967
20123	14	9978
24552	14	28407
33025	14	4578
33025	14	38938
20123	14	3918
11244	14	15748
24552	14	14284
20123	14	31993
33774	14	11873
24552	14	11363
20123	14	10495
20123	14	9413
24552	14	20422
11244	14	28740
20123	14	15578
35611	14	26020
20123	14	2906
20123	14	8415
20123	14	31914
11244	14	38888
33025	14	15921
20123	14	4090
20123	14	9941
20123	14	35119
4823	14	20025
40626	14	31896
33774	14	39632
20123	14	24509
20123	14	10627
33774	14	532
24552	14	35209
4823	14	23293
20123	14	19384
11244	14	12299
33774	14	31143
11244	14	374
20123	14	34164
1492	14	25340
24552	14	2150
11244	14	25211
20123	14	9642
33774	14	34076
24552	14	6869
40626	14	7371
20123	14	754
40626	14	36388
33025	14	24090
24552	14	374
11244	14	19034
11244	14	14980
24552	14	26667
35975	14	20707
20123	14	36708
20123	14	19434
11244	14	4264
11244	14	39507
35900	14	23878
11244	14	18182
20123	14	30529
33774	14	1697
11244	14	38752
21400	14	33427
11244	14	32042
20123	14	32520
11244	14	35402
33025	14	21383
24552	14	1300
24552	14	38014
20123	14	25302
20123	14	35782
18070	14	35864
17661	14	22733
33774	14	32827
11244	14	32429
33025	14	8350
11244	14	654
20123	14	14646
24552	14	22220
4823	14	7125
33774	14	29798
11244	14	6365
4823	14	37466
20123	14	18601
20123	14	7776
35611	14	4030
20123	14	34933
20123	14	12892
20123	14	18221
17661	14	4286
40626	14	30423
24552	14	1571
24552	14	35804
20596	14	36213
24552	14	37852
20123	14	11748
20123	14	39002
11244	14	35130
4823	14	4924
20123	14	25660
24552	14	21035
24552	14	2543
4823	14	7156
24552	14	17862
20123	14	723
11244	14	38346
20123	14	8116
11244	14	1469
14493	14	38812
20123	14	33385
4823	14	10389
20123	14	12787
11244	14	33016
11244	14	29244
24552	14	3298
35611	14	5147
20123	14	13839
11244	14	2844
4823	14	4578
11244	14	36993
20123	14	22527
14493	14	10157
17661	14	39032
11244	14	33615
20123	14	16227
24552	14	23117
20123	14	38389
35975	14	34396
20123	14	7739
17661	14	10941
4823	14	10157
17661	14	36834
24552	14	16724
24552	14	18686
20123	14	28648
35611	14	22715
11244	14	30449
24552	14	27646
33774	14	31791
33774	14	4748
33025	14	36092
20123	14	12546
20123	14	8056
21400	14	25230
20123	14	953
11244	14	10878
20123	14	38922
24552	14	3658
11244	14	1944
20123	14	40022
33025	14	35046
20123	14	23388
24552	14	14903
11244	14	22271
26141	14	22168
20123	14	2914
6687	14	21825
33025	14	29254
20123	14	16257
20123	14	20140
11244	14	15130
33025	14	6150
4823	14	33511
24552	14	6940
14493	14	3548
20123	14	21669
33025	14	40845
20123	14	26825
33025	14	8935
20123	14	31066
11244	14	38813
4823	14	20590
20123	14	20207
20123	14	38290
4823	14	9848
20123	14	13965
11244	14	38699
11244	14	3732
35900	14	36584
20123	14	21287
20123	14	28426
20123	14	30580
20123	14	16048
20123	14	19649
11244	14	10502
11244	14	5941
20123	14	40319
33025	14	15885
20123	14	34797
20123	14	29610
20123	14	9811
4823	14	15921
33025	14	38530
20123	14	3401
11244	14	9929
11244	14	35546
33025	14	4546
33025	14	18501
20123	14	3555
11244	14	40096
24552	14	19241
20123	14	22132
33025	14	11693
11244	14	27917
20123	14	28068
33025	14	15603
24552	14	14058
33025	14	14081
20123	14	14201
33025	14	20808
6731	14	27908
33774	14	9775
33774	14	15128
33025	14	12134
20123	14	14785
20123	14	31274
33025	14	28969
20123	14	13499
20123	14	34814
33025	14	29625
11244	14	40046
20596	14	21983
20123	14	16659
20123	14	3881
20123	14	30786
35900	14	1792
20123	14	17068
11244	14	25298
33025	14	30414
33025	14	35787
14493	14	7156
20123	14	33094
33774	14	38928
33025	14	16887
11244	14	35425
24552	14	6731
17661	14	18175
10167	14	4080
24552	14	36508
18202	14	10197
33774	14	17914
33025	14	32633
2832	14	15224
33774	14	18830
20123	14	23914
24552	14	38661
20123	14	35518
4823	14	22055
33025	14	1201
20123	14	38381
20123	14	36607
20123	14	7832
14493	14	17614
33025	14	9660
20123	14	39732
35611	14	37534
20123	14	37562
20123	14	40189
20123	14	25888
11244	14	10281
11244	14	23036
20123	14	23215
24552	14	5380
20123	14	16679
20123	14	1473
24552	14	18774
20123	14	16986
20123	14	20098
11244	14	12843
20123	14	37516
11244	14	3164
11244	14	17714
4823	14	9900
11244	14	40746
20123	14	19849
18070	14	13081
33025	14	9775
11244	14	4066
11244	14	32900
4823	14	18501
33025	14	35920
24552	14	13032
11244	14	14401
20123	14	40190
11244	14	22726
33774	14	1136
11244	14	27315
33025	14	29347
20123	14	23229
4823	14	6407
11244	14	4337
20123	14	38988
24552	14	15385
20123	14	30193
33025	14	3548
24552	14	6167
33025	14	1747
20123	14	6540
20123	14	7372
11244	14	33250
11244	14	38694
33025	14	3498
33025	14	30689
33025	14	14371
20123	14	20424
20123	14	4437
20123	14	28707
20123	14	1014
20123	14	1814
24552	14	28328
20123	14	4901
20123	14	13835
33774	14	23658
7611	14	17811
14493	14	15921
20123	14	6563
33025	14	37798
20123	14	12804
20123	14	19267
33774	14	26515
20123	14	1697
11244	14	37192
33774	14	5607
20123	14	21069
20123	14	30902
20123	14	27286
20123	14	13301
20123	14	12838
11244	14	14351
35900	14	4183
20123	14	28605
33025	14	29234
40626	14	54
20123	14	31586
11244	14	10144
11244	14	9451
11244	14	14542
37865	14	35409
11244	14	9357
11244	14	32577
11244	14	2952
14493	14	20025
33025	14	29577
20123	14	32455
20123	14	20137
11244	14	40658
17661	14	26937
20123	14	30932
20123	14	25873
17661	14	7032
24552	14	16192
20123	14	13699
33774	14	10288
4823	14	31808
33025	14	15619
20123	14	26842
20123	14	18841
14493	14	9848
11244	14	3506
33774	14	723
11244	14	23894
17661	14	6026
33025	14	32198
17661	14	14394
20123	14	36193
20123	14	12530
20123	14	5579
20123	14	25214
20123	14	26425
20123	14	26386
33025	14	10157
11244	14	20887
24552	14	38805
24552	14	8975
20123	14	22549
20123	14	13943
20123	14	29624
33025	14	31248
20123	14	4290
20123	14	19227
35900	14	15534
20123	14	16414
33774	14	40559
11244	14	8460
24552	14	22177
11244	14	11380
4823	14	30423
11244	14	26169
24552	14	24319
12804	-1	-1
30663	-1	-1
15125	-1	-1
8415	-1	-1
18841	-1	-1
35690	-1	-1
16227	-1	-1
22402	-1	-1
13839	-1	-1
16538	-1	-1
21287	-1	-1
3506	-1	-1
34142	-1	-1
21669	-1	-1
33957	-1	-1
19241	-1	-1
35625	-1	-1
654	-1	-1
25230	-1	-1
33042	-1	-1
21771	-1	-1
18140	-1	-1
6869	-1	-1
25130	-1	-1
31274	-1	-1
7156	-1	-1
34797	-1	-1
1571	-1	-1
11447	-1	-1
9848	-1	-1
36472	-1	-1
4286	-1	-1
11811	-1	-1
26629	-1	-1
36310	-1	-1
39002	-1	-1
33511	-1	-1
8935	-1	-1
29244	-1	-1
7733	-1	-1
22527	-1	-1
13699	-1	-1
6167	-1	-1
28315	-1	-1
35941	-1	-1
14646	-1	-1
19379	-1	-1
8782	-1	-1
4872	-1	-1
14081	-1	-1
35026	-1	-1
7371	-1	-1
38293	-1	-1
12134	-1	-1
32429	-1	-1
32049	-1	-1
14284	-1	-1
15130	-1	-1
16147	-1	-1
6372	-1	-1
12516	-1	-1
28715	-1	-1
26667	-1	-1
31896	-1	-1
11689	-1	-1
6407	-1	-1
40277	-1	-1
31914	-1	-1
33016	-1	-1
4546	-1	-1
7254	-1	-1
40022	-1	-1
5392	-1	-1
19162	-1	-1
1747	-1	-1
35546	-1	-1
38813	-1	-1
26425	-1	-1
38922	-1	-1
27736	-1	-1
17614	-1	-1
18460	-1	-1
21983	-1	-1
8857	-1	-1
23658	-1	-1
28407	-1	-1
29624	-1	-1
19384	-1	-1
1814	-1	-1
8975	-1	-1
26825	-1	-1
23016	-1	-1
9340	-1	-1
34933	-1	-1
23878	-1	-1
9357	-1	-1
15966	-1	-1
33933	-1	-1
3298	-1	-1
10288	-1	-1
37565	-1	-1
10941	-1	-1
21383	-1	-1
27976	-1	-1
23229	-1	-1
13835	-1	-1
37852	-1	-1
10197	-1	-1
35804	-1	-1
166	-1	-1
7776	-1	-1
5279	-1	-1
40746	-1	-1
17854	-1	-1
7032	-1	-1
15224	-1	-1
30786	-1	-1
8460	-1	-1
29577	-1	-1
32090	-1	-1
21385	-1	-1
10788	-1	-1
8167	-1	-1
4264	-1	-1
22696	-1	-1
1650	-1	-1
10495	-1	-1
25879	-1	-1
9775	-1	-1
36399	-1	-1
36019	-1	-1
7347	-1	-1
3918	-1	-1
4935	-1	-1
39944	-1	-1
2150	-1	-1
9497	-1	-1
1770	-1	-1
14058	-1	-1
8116	-1	-1
40682	-1	-1
37432	-1	-1
15921	-1	-1
21701	-1	-1
9413	-1	-1
24400	-1	-1
36324	-1	-1
25053	-1	-1
11748	-1	-1
28327	-1	-1
11563	-1	-1
26364	-1	-1
20422	-1	-1
35402	-1	-1
788	-1	-1
2543	-1	-1
18927	-1	-1
20137	-1	-1
28794	-1	-1
16708	-1	-1
20424	-1	-1
18376	-1	-1
12892	-1	-1
24436	-1	-1
30580	-1	-1
18774	-1	-1
12530	-1	-1
9451	-1	-1
31808	-1	-1
27450	-1	-1
32563	-1	-1
40189	-1	-1
29134	-1	-1
34076	-1	-1
34814	-1	-1
14358	-1	-1
33427	-1	-1
1124	-1	-1
16679	-1	-1
13032	-1	-1
27368	-1	-1
36213	-1	-1
1792	-1	-1
29689	-1	-1
28867	-1	-1
3089	-1	-1
4578	-1	-1
33250	-1	-1
9900	-1	-1
20140	-1	-1
28969	-1	-1
31482	-1	-1
28605	-1	-1
24509	-1	-1
32701	-1	-1
26386	-1	-1
39776	-1	-1
38381	-1	-1
16062	-1	-1
39507	-1	-1
10502	-1	-1
6026	-1	-1
28625	-1	-1
14980	-1	-1
28936	-1	-1
40658	-1	-1
38812	-1	-1
19434	-1	-1
40760	-1	-1
817	-1	-1
27286	-1	-1
23625	-1	-1
15635	-1	-1
34532	-1	-1
37597	-1	-1
29234	-1	-1
22726	-1	-1
19267	-1	-1
20493	-1	-1
24209	-1	-1
37646	-1	-1
19649	-1	-1
33170	-1	-1
1884	-1	-1
8665	-1	-1
37546	-1	-1
32986	-1	-1
26842	-1	-1
4967	-1	-1
17357	-1	-1
6295	-1	-1
5380	-1	-1
27908	-1	-1
3332	-1	-1
32455	-1	-1
2952	-1	-1
16257	-1	-1
19423	-1	-1
40096	-1	-1
36451	-1	-1
39732	-1	-1
18221	-1	-1
18686	-1	-1
20098	-1	-1
38530	-1	-1
22597	-1	-1
18501	-1	-1
39632	-1	-1
9929	-1	-1
26515	-1	-1
7517	-1	-1
38888	-1	-1
28648	-1	-1
31993	-1	-1
3732	-1	-1
27742	-1	-1
4183	-1	-1
374	-1	-1
4090	-1	-1
29683	-1	-1
3268	-1	-1
17224	-1	-1
30529	-1	-1
32577	-1	-1
36882	-1	-1
32042	-1	-1
756	-1	-1
35209	-1	-1
2906	-1	-1
38739	-1	-1
13146	-1	-1
5607	-1	-1
28328	-1	-1
6251	-1	-1
18175	-1	-1
24319	-1	-1
36607	-1	-1
22271	-1	-1
21069	-1	-1
23117	-1	-1
25816	-1	-1
54	-1	-1
31791	-1	-1
27695	-1	-1
27315	-1	-1
39432	-1	-1
13081	-1	-1
20707	-1	-1
6007	-1	-1
13361	-1	-1
12546	-1	-1
22220	-1	-1
1942	-1	-1
11151	-1	-1
35425	-1	-1
1276	-1	-1
36092	-1	-1
17862	-1	-1
32198	-1	-1
32633	-1	-1
14201	-1	-1
27917	-1	-1
1944	-1	-1
21858	-1	-1
1014	-1	-1
35645	-1	-1
31758	-1	-1
14785	-1	-1
39570	-1	-1
34164	-1	-1
4290	-1	-1
13499	-1	-1
6540	-1	-1
4492	-1	-1
32598	-1	-1
33615	-1	-1
4105	-1	-1
40410	-1	-1
31396	-1	-1
20590	-1	-1
26169	-1	-1
25354	-1	-1
20025	-1	-1
30932	-1	-1
35130	-1	-1
3588	-1	-1
23293	-1	-1
36993	-1	-1
2844	-1	-1
6940	-1	-1
35046	-1	-1
16887	-1	-1
20985	-1	-1
40845	-1	-1
36834	-1	-1
4066	-1	-1
40559	-1	-1
3881	-1	-1
15603	-1	-1
1469	-1	-1
7613	-1	-1
37511	-1	-1
14401	-1	-1
26689	-1	-1
9941	-1	-1
37798	-1	-1
34719	-1	-1
40863	-1	-1
35363	-1	-1
6978	-1	-1
14139	-1	-1
4846	-1	-1
18182	-1	-1
10627	-1	-1
16414	-1	-1
33240	-1	-1
35119	-1	-1
32900	-1	-1
32520	-1	-1
15385	-1	-1
3555	-1	-1
1150	-1	-1
38014	-1	-1
8706	-1	-1
19017	-1	-1
6365	-1	-1
31143	-1	-1
23036	-1	-1
38389	-1	-1
30406	-1	-1
18304	-1	-1
39033	-1	-1
532	-1	-1
15885	-1	-1
33937	-1	-1
4901	-1	-1
17840	-1	-1
28740	-1	-1
38600	-1	-1
4437	-1	-1
12838	-1	-1
22132	-1	-1
4337	-1	-1
37516	-1	-1
4748	-1	-1
29395	-1	-1
723	-1	-1
38891	-1	-1
10879	-1	-1
16192	-1	-1
7178	-1	-1
37534	-1	-1
40017	-1	-1
21050	-1	-1
14542	-1	-1
22549	-1	-1
31392	-1	-1
11363	-1	-1
759	-1	-1
9999	-1	-1
17811	-1	-1
36708	-1	-1
33094	-1	-1
37470	-1	-1
15128	-1	-1
17263	-1	-1
10281	-1	-1
17914	-1	-1
12787	-1	-1
20808	-1	-1
21825	-1	-1
24904	-1	-1
37192	-1	-1
7125	-1	-1
30964	-1	-1
8056	-1	-1
32827	-1	-1
25302	-1	-1
31066	-1	-1
36388	-1	-1
4924	-1	-1
5941	-1	-1
6150	-1	-1
35180	-1	-1
4080	-1	-1
15748	-1	-1
25601	-1	-1
5579	-1	-1
36508	-1	-1
8853	-1	-1
29798	-1	-1
25888	-1	-1
746	-1	-1
10157	-1	-1
8753	-1	-1
7372	-1	-1
38938	-1	-1
17714	-1	-1
25340	-1	-1
